Type,Air temperature C,Process temperature C,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type,dateTime,Temperature difference C
M,27.350000000000023,37.25,1387,56.2,32,0,No Failure,2022-01-22 15:54:40,9.899999999999977
M,27.25,37.25,1326,47.5,35,0,No Failure,2022-01-22 15:54:45,10.0
M,27.150000000000034,37.150000000000034,1471,46.0,42,0,No Failure,2022-01-22 15:55:00,10.0
M,27.150000000000034,36.950000000000045,1376,46.7,49,0,No Failure,2022-01-22 15:55:15,9.800000000000011
M,27.150000000000034,36.950000000000045,1600,35.3,52,0,No Failure,2022-01-22 15:55:20,9.800000000000011
M,27.25,36.950000000000045,1417,47.3,59,0,No Failure,2022-01-22 15:55:35,9.700000000000045
M,27.150000000000034,36.85000000000002,1496,43.4,67,0,No Failure,2022-01-22 15:55:45,9.699999999999989
M,27.25,36.85000000000002,1381,44.9,88,0,No Failure,2022-01-22 15:56:20,9.600000000000023
M,27.150000000000034,36.75,1858,24.7,101,0,No Failure,2022-01-22 15:56:35,9.599999999999966
M,27.05000000000001,36.650000000000034,1503,37.4,109,0,No Failure,2022-01-22 15:56:45,9.600000000000023
M,27.05000000000001,36.650000000000034,1523,38.9,112,0,No Failure,2022-01-22 15:56:50,9.600000000000023
M,27.150000000000034,36.75,1577,34.9,160,0,No Failure,2022-01-22 15:58:25,9.599999999999966
M,27.150000000000034,36.650000000000034,1442,49.0,165,0,No Failure,2022-01-22 15:58:35,9.5
M,27.150000000000034,36.55000000000001,1289,51.5,185,0,No Failure,2022-01-22 15:59:15,9.399999999999977
M,27.150000000000034,36.650000000000034,1648,28.4,188,0,No Failure,2022-01-22 15:59:20,9.5
M,27.150000000000034,36.75,1767,24.8,196,0,No Failure,2022-01-22 15:59:30,9.599999999999966
M,27.25,36.75,1457,41.5,201,0,No Failure,2022-01-22 15:59:40,9.5
M,27.25,36.85000000000002,1939,19.8,204,0,No Failure,2022-01-22 15:59:45,9.600000000000023
M,27.350000000000023,36.85000000000002,1399,49.7,207,0,No Failure,2022-01-22 15:59:50,9.5
M,27.350000000000023,36.85000000000002,1602,31.3,210,0,No Failure,2022-01-22 15:59:55,9.5
M,27.450000000000045,37.05000000000001,1867,23.4,225,1,Tool Wear Failure,2022-01-22 16:00:30,9.599999999999966
M,27.350000000000023,36.950000000000045,1420,49.5,5,0,No Failure,2022-01-22 16:00:40,9.600000000000023
M,27.25,36.950000000000045,1500,43.3,10,0,No Failure,2022-01-22 16:00:50,9.700000000000045
M,27.350000000000023,37.05000000000001,1495,41.6,17,0,No Failure,2022-01-22 16:01:05,9.699999999999989
M,27.350000000000023,37.05000000000001,1590,35.9,22,0,No Failure,2022-01-22 16:01:15,9.699999999999989
M,27.450000000000045,37.150000000000034,1387,48.3,25,0,No Failure,2022-01-22 16:01:20,9.699999999999989
M,27.450000000000045,37.05000000000001,1393,47.7,28,0,No Failure,2022-01-22 16:01:25,9.599999999999966
M,27.350000000000023,37.05000000000001,1314,61.8,45,0,No Failure,2022-01-22 16:01:50,9.699999999999989
M,27.450000000000045,37.150000000000034,1577,39.8,48,0,No Failure,2022-01-22 16:01:55,9.699999999999989
M,27.650000000000034,37.25,1439,47.4,57,0,No Failure,2022-01-22 16:02:15,9.599999999999966
M,27.450000000000045,36.950000000000045,1471,44.3,67,0,No Failure,2022-01-22 16:02:30,9.5
M,27.350000000000023,36.75,1448,42.9,74,0,No Failure,2022-01-22 16:02:45,9.399999999999977
M,27.450000000000045,36.75,1568,35.3,77,0,No Failure,2022-01-22 16:02:50,9.299999999999955
M,27.55000000000001,36.75,1551,35.4,82,0,No Failure,2022-01-22 16:03:00,9.199999999999989
M,27.55000000000001,36.75,1478,41.0,87,0,No Failure,2022-01-22 16:03:10,9.199999999999989
M,27.650000000000034,36.950000000000045,1268,58.0,90,0,No Failure,2022-01-22 16:03:15,9.300000000000011
M,27.75,37.05000000000001,1548,35.7,97,0,No Failure,2022-01-22 16:03:30,9.300000000000011
M,27.55000000000001,36.950000000000045,1352,46.1,102,0,No Failure,2022-01-22 16:03:40,9.400000000000034
M,27.450000000000045,36.85000000000002,1245,64.0,120,0,No Failure,2022-01-22 16:04:15,9.399999999999977
M,27.450000000000045,36.950000000000045,1435,48.4,143,0,No Failure,2022-01-22 16:04:55,9.5
M,27.450000000000045,36.85000000000002,1736,26.1,146,0,No Failure,2022-01-22 16:05:00,9.399999999999977
M,27.55000000000001,36.85000000000002,1645,31.9,155,0,No Failure,2022-01-22 16:05:20,9.300000000000011
M,27.55000000000001,36.85000000000002,1465,49.0,158,0,No Failure,2022-01-22 16:05:25,9.300000000000011
M,27.450000000000045,36.75,1685,27.8,161,0,No Failure,2022-01-22 16:05:30,9.299999999999955
M,27.25,36.450000000000045,1455,42.7,183,0,No Failure,2022-01-22 16:06:15,9.200000000000045
M,27.150000000000034,36.35000000000002,1422,43.1,186,0,No Failure,2022-01-22 16:06:20,9.199999999999989
M,27.150000000000034,36.25,1542,37.5,203,1,Tool Wear Failure,2022-01-22 16:07:00,9.099999999999966
M,27.150000000000034,36.25,1438,42.3,0,0,No Failure,2022-01-22 16:07:05,9.099999999999966
M,27.05000000000001,36.25,1396,48.5,5,0,No Failure,2022-01-22 16:07:15,9.199999999999989
M,27.150000000000034,36.35000000000002,1304,60.6,8,0,No Failure,2022-01-22 16:07:20,9.199999999999989
M,27.05000000000001,36.25,1396,48.7,13,0,No Failure,2022-01-22 16:07:30,9.199999999999989
M,26.950000000000045,36.05000000000001,1435,45.2,45,0,No Failure,2022-01-22 16:08:25,9.099999999999966
M,27.05000000000001,36.25,1529,43.0,50,0,No Failure,2022-01-22 16:08:35,9.199999999999989
M,27.05000000000001,36.25,1415,43.5,53,0,No Failure,2022-01-22 16:08:40,9.199999999999989
M,27.05000000000001,36.25,1330,51.2,56,0,No Failure,2022-01-22 16:08:45,9.199999999999989
M,27.150000000000034,36.450000000000045,1448,52.1,71,0,No Failure,2022-01-22 16:09:20,9.300000000000011
M,27.150000000000034,36.55000000000001,1459,35.6,87,0,No Failure,2022-01-22 16:09:50,9.399999999999977
M,27.25,36.55000000000001,1289,60.5,104,0,No Failure,2022-01-22 16:10:30,9.300000000000011
M,27.25,36.450000000000045,1541,39.1,109,0,No Failure,2022-01-22 16:10:40,9.200000000000045
M,27.350000000000023,36.55000000000001,1321,51.9,114,0,No Failure,2022-01-22 16:10:50,9.199999999999989
M,27.350000000000023,36.650000000000034,1886,20.9,117,0,No Failure,2022-01-22 16:10:55,9.300000000000011
M,27.05000000000001,36.450000000000045,1586,35.7,138,0,No Failure,2022-01-22 16:11:45,9.400000000000034
M,26.850000000000023,36.25,1535,47.5,163,0,No Failure,2022-01-22 16:12:30,9.399999999999977
M,26.950000000000045,36.450000000000045,1491,38.5,166,0,No Failure,2022-01-22 16:12:35,9.5
M,26.950000000000045,36.450000000000045,1441,36.2,169,0,No Failure,2022-01-22 16:12:40,9.5
M,26.950000000000045,36.650000000000034,1725,26.6,172,0,No Failure,2022-01-22 16:12:45,9.699999999999989
M,27.05000000000001,36.650000000000034,1700,33.5,185,0,No Failure,2022-01-22 16:13:15,9.600000000000023
M,27.05000000000001,36.650000000000034,1314,52.5,193,0,No Failure,2022-01-22 16:13:25,9.600000000000023
M,27.05000000000001,36.55000000000001,1401,47.0,198,0,No Failure,2022-01-22 16:13:35,9.5
M,27.25,36.55000000000001,1487,52.6,205,0,No Failure,2022-01-22 16:13:50,9.300000000000011
M,27.150000000000034,36.55000000000001,1420,50.3,208,0,No Failure,2022-01-22 16:13:55,9.399999999999977
M,27.150000000000034,36.55000000000001,1390,49.3,215,0,No Failure,2022-01-22 16:14:10,9.399999999999977
M,27.05000000000001,36.05000000000001,1674,28.2,14,0,No Failure,2022-01-22 16:15:10,9.0
M,27.05000000000001,36.150000000000034,1755,26.4,19,0,No Failure,2022-01-22 16:15:20,9.100000000000023
M,27.150000000000034,36.35000000000002,1386,42.2,30,0,No Failure,2022-01-22 16:15:45,9.199999999999989
M,27.150000000000034,36.35000000000002,1422,45.4,37,0,No Failure,2022-01-22 16:16:00,9.199999999999989
M,27.150000000000034,36.35000000000002,1305,60.6,44,0,No Failure,2022-01-22 16:16:15,9.199999999999989
M,27.05000000000001,36.25,1381,42.5,54,0,No Failure,2022-01-22 16:16:30,9.199999999999989
M,27.05000000000001,36.450000000000045,1631,35.4,64,0,No Failure,2022-01-22 16:16:45,9.400000000000034
M,27.150000000000034,36.35000000000002,1496,39.4,80,0,No Failure,2022-01-22 16:17:15,9.199999999999989
M,27.150000000000034,36.25,1468,42.2,83,0,No Failure,2022-01-22 16:17:20,9.099999999999966
M,27.05000000000001,36.25,1856,22.7,86,0,No Failure,2022-01-22 16:17:25,9.199999999999989
M,27.150000000000034,36.35000000000002,1404,49.4,93,0,No Failure,2022-01-22 16:17:40,9.199999999999989
M,27.05000000000001,36.25,1538,38.0,98,0,No Failure,2022-01-22 16:17:50,9.199999999999989
M,27.05000000000001,36.25,1476,32.7,101,0,No Failure,2022-01-22 16:17:55,9.199999999999989
M,27.05000000000001,36.150000000000034,1364,51.8,104,0,No Failure,2022-01-22 16:18:00,9.100000000000023
M,27.05000000000001,36.150000000000034,1582,45.5,107,0,No Failure,2022-01-22 16:18:05,9.100000000000023
M,26.950000000000045,36.150000000000034,1506,38.0,125,0,No Failure,2022-01-22 16:18:40,9.199999999999989
M,27.05000000000001,36.35000000000002,1474,47.2,132,0,No Failure,2022-01-22 16:18:55,9.300000000000011
M,27.05000000000001,36.35000000000002,1526,37.3,135,0,No Failure,2022-01-22 16:19:00,9.300000000000011
M,27.05000000000001,36.35000000000002,1742,28.9,150,0,No Failure,2022-01-22 16:19:35,9.300000000000011
M,26.950000000000045,36.35000000000002,1592,34.2,153,0,No Failure,2022-01-22 16:19:40,9.399999999999977
M,27.05000000000001,36.35000000000002,1594,35.8,160,0,No Failure,2022-01-22 16:19:55,9.300000000000011
M,27.05000000000001,36.450000000000045,1367,47.6,168,0,No Failure,2022-01-22 16:20:05,9.400000000000034
M,26.950000000000045,36.55000000000001,2008,20.3,178,0,No Failure,2022-01-22 16:20:20,9.599999999999966
M,26.950000000000045,36.450000000000045,1499,45.1,185,0,No Failure,2022-01-22 16:20:35,9.5
M,26.950000000000045,36.35000000000002,1587,35.6,2,0,No Failure,2022-01-22 16:21:15,9.399999999999977
M,26.75,36.05000000000001,1328,49.2,11,0,No Failure,2022-01-22 16:21:35,9.300000000000011
M,26.75,36.05000000000001,2022,20.0,23,0,No Failure,2022-01-22 16:21:55,9.300000000000011
M,26.75,36.05000000000001,1372,63.6,30,1,Power Failure,2022-01-22 16:22:10,9.300000000000011
M,26.850000000000023,36.150000000000034,1377,47.2,35,0,No Failure,2022-01-22 16:22:20,9.300000000000011
M,26.75,36.05000000000001,1335,47.8,40,0,No Failure,2022-01-22 16:22:30,9.300000000000011
M,26.75,36.05000000000001,1411,51.3,43,0,No Failure,2022-01-22 16:22:35,9.300000000000011
M,26.850000000000023,36.05000000000001,1358,42.7,50,0,No Failure,2022-01-22 16:22:50,9.199999999999989
M,26.950000000000045,36.25,1330,53.6,62,0,No Failure,2022-01-22 16:23:10,9.299999999999955
M,26.950000000000045,36.25,1332,51.7,71,0,No Failure,2022-01-22 16:23:30,9.299999999999955
M,26.950000000000045,36.450000000000045,2329,14.6,95,0,No Failure,2022-01-22 16:24:20,9.5
M,26.75,36.450000000000045,1517,39.8,114,0,No Failure,2022-01-22 16:25:05,9.700000000000045
M,26.75,36.35000000000002,1534,42.9,121,0,No Failure,2022-01-22 16:25:20,9.600000000000023
M,26.75,36.450000000000045,1574,33.5,128,0,No Failure,2022-01-22 16:25:35,9.700000000000045
M,26.75,36.450000000000045,1524,40.4,131,0,No Failure,2022-01-22 16:25:40,9.700000000000045
M,26.75,36.35000000000002,1555,37.6,142,0,No Failure,2022-01-22 16:26:05,9.600000000000023
M,26.75,36.35000000000002,1456,50.0,156,0,No Failure,2022-01-22 16:26:30,9.600000000000023
M,26.75,36.55000000000001,1402,49.8,167,0,No Failure,2022-01-22 16:26:55,9.800000000000011
M,26.75,36.55000000000001,1772,28.4,177,0,No Failure,2022-01-22 16:27:10,9.800000000000011
M,26.850000000000023,36.650000000000034,1418,45.7,204,0,No Failure,2022-01-22 16:27:45,9.800000000000011
M,26.950000000000045,36.650000000000034,1491,41.0,209,0,No Failure,2022-01-22 16:27:55,9.699999999999989
M,27.05000000000001,36.75,1573,37.4,212,0,No Failure,2022-01-22 16:28:00,9.699999999999989
M,27.05000000000001,36.75,1521,42.3,215,0,No Failure,2022-01-22 16:28:05,9.699999999999989
M,26.950000000000045,36.75,1325,48.4,220,0,No Failure,2022-01-22 16:28:15,9.799999999999955
M,26.950000000000045,36.75,1476,42.7,225,0,No Failure,2022-01-22 16:28:25,9.799999999999955
M,27.05000000000001,36.950000000000045,1503,34.7,6,0,No Failure,2022-01-22 16:28:50,9.900000000000034
M,26.850000000000023,36.75,1526,41.1,20,0,No Failure,2022-01-22 16:29:15,9.899999999999977
M,26.75,36.450000000000045,1425,49.6,35,0,No Failure,2022-01-22 16:29:50,9.700000000000045
M,26.650000000000034,36.55000000000001,1543,38.2,44,0,No Failure,2022-01-22 16:30:10,9.899999999999977
M,26.650000000000034,36.55000000000001,1446,45.5,49,0,No Failure,2022-01-22 16:30:20,9.899999999999977
M,26.650000000000034,36.450000000000045,1598,35.1,52,0,No Failure,2022-01-22 16:30:25,9.800000000000011
M,26.650000000000034,36.450000000000045,1571,33.7,61,0,No Failure,2022-01-22 16:30:45,9.800000000000011
M,26.650000000000034,36.35000000000002,1510,38.7,66,0,No Failure,2022-01-22 16:30:55,9.699999999999989
M,27.05000000000001,36.85000000000002,1541,36.3,104,0,No Failure,2022-01-22 16:32:05,9.800000000000011
M,27.150000000000034,37.05000000000001,1440,37.5,111,0,No Failure,2022-01-22 16:32:20,9.899999999999977
M,27.150000000000034,36.950000000000045,1449,47.9,131,0,No Failure,2022-01-22 16:33:00,9.800000000000011
M,27.25,36.950000000000045,1440,50.0,134,0,No Failure,2022-01-22 16:33:05,9.700000000000045
M,27.05000000000001,36.85000000000002,1881,23.9,137,0,No Failure,2022-01-22 16:33:10,9.800000000000011
M,27.25,36.950000000000045,1326,62.0,142,0,No Failure,2022-01-22 16:33:20,9.700000000000045
M,27.150000000000034,36.85000000000002,1420,41.6,155,0,No Failure,2022-01-22 16:33:50,9.699999999999989
M,27.350000000000023,37.05000000000001,1497,40.9,169,0,No Failure,2022-01-22 16:34:15,9.699999999999989
M,27.25,36.950000000000045,1352,44.7,172,0,No Failure,2022-01-22 16:34:20,9.700000000000045
M,26.850000000000023,36.55000000000001,1620,35.4,199,0,No Failure,2022-01-22 16:35:25,9.699999999999989
M,26.650000000000034,36.450000000000045,1486,41.1,13,0,No Failure,2022-01-22 16:36:15,9.800000000000011
M,27.05000000000001,36.75,1447,39.6,22,0,No Failure,2022-01-22 16:36:35,9.699999999999989
M,27.150000000000034,37.05000000000001,1334,46.3,31,0,No Failure,2022-01-22 16:36:55,9.899999999999977
M,27.150000000000034,36.950000000000045,1385,45.6,34,0,No Failure,2022-01-22 16:37:00,9.800000000000011
M,27.150000000000034,36.950000000000045,1571,38.3,59,0,No Failure,2022-01-22 16:37:45,9.800000000000011
M,27.25,36.950000000000045,1461,48.6,70,0,No Failure,2022-01-22 16:38:10,9.700000000000045
M,27.350000000000023,37.150000000000034,1506,41.5,77,0,No Failure,2022-01-22 16:38:25,9.800000000000011
M,27.450000000000045,37.25,1642,30.3,80,0,No Failure,2022-01-22 16:38:30,9.799999999999955
M,27.450000000000045,37.25,1283,62.1,83,0,No Failure,2022-01-22 16:38:35,9.799999999999955
M,27.650000000000034,37.450000000000045,1346,53.2,95,0,No Failure,2022-01-22 16:38:55,9.800000000000011
M,27.850000000000023,37.55000000000001,1652,28.6,112,0,No Failure,2022-01-22 16:39:20,9.699999999999989
M,27.650000000000034,37.25,1412,47.8,130,0,No Failure,2022-01-22 16:39:55,9.599999999999966
M,27.75,37.35000000000002,1372,56.2,133,0,No Failure,2022-01-22 16:40:00,9.600000000000023
M,27.650000000000034,37.25,1401,48.1,143,0,No Failure,2022-01-22 16:40:15,9.599999999999966
M,27.650000000000034,37.35000000000002,1453,43.2,153,0,No Failure,2022-01-22 16:40:30,9.699999999999989
M,27.75,37.35000000000002,1582,38.2,160,0,No Failure,2022-01-22 16:40:45,9.600000000000023
M,27.650000000000034,37.25,1751,27.0,173,0,No Failure,2022-01-22 16:41:15,9.599999999999966
M,27.850000000000023,37.35000000000002,1425,40.8,178,0,No Failure,2022-01-22 16:41:25,9.5
M,27.75,37.25,1509,42.8,190,0,No Failure,2022-01-22 16:41:45,9.5
M,27.75,37.25,1483,38.1,193,0,No Failure,2022-01-22 16:41:50,9.5
M,27.75,37.25,1487,42.2,198,0,No Failure,2022-01-22 16:42:00,9.5
M,27.650000000000034,37.150000000000034,1663,35.2,208,0,No Failure,2022-01-22 16:42:15,9.5
M,27.650000000000034,37.150000000000034,1640,31.1,211,0,No Failure,2022-01-22 16:42:20,9.5
M,27.55000000000001,37.150000000000034,1399,41.9,221,1,Tool Wear Failure,2022-01-22 16:42:35,9.600000000000023
M,27.75,37.450000000000045,1364,44.4,20,0,No Failure,2022-01-22 16:43:30,9.700000000000045
M,27.950000000000045,37.450000000000045,1622,36.1,43,0,No Failure,2022-01-22 16:44:25,9.5
M,27.950000000000045,37.450000000000045,1625,38.0,46,0,No Failure,2022-01-22 16:44:30,9.5
M,27.650000000000034,37.05000000000001,1372,58.2,65,0,No Failure,2022-01-22 16:45:15,9.399999999999977
M,27.55000000000001,37.05000000000001,1608,34.4,68,0,No Failure,2022-01-22 16:45:20,9.5
M,27.450000000000045,36.950000000000045,1560,37.1,73,0,No Failure,2022-01-22 16:45:30,9.5
M,27.450000000000045,36.85000000000002,1539,36.1,76,0,No Failure,2022-01-22 16:45:35,9.399999999999977
M,27.450000000000045,37.05000000000001,1651,30.8,92,0,No Failure,2022-01-22 16:46:05,9.599999999999966
M,27.450000000000045,36.950000000000045,1366,55.2,95,0,No Failure,2022-01-22 16:46:10,9.5
M,27.350000000000023,36.85000000000002,1701,28.6,98,0,No Failure,2022-01-22 16:46:15,9.5
M,27.350000000000023,36.950000000000045,1422,45.3,103,0,No Failure,2022-01-22 16:46:25,9.600000000000023
M,27.450000000000045,37.150000000000034,1553,32.4,112,0,No Failure,2022-01-22 16:46:45,9.699999999999989
M,27.650000000000034,37.150000000000034,1470,42.7,119,0,No Failure,2022-01-22 16:47:00,9.5
M,27.650000000000034,37.25,1423,42.9,124,0,No Failure,2022-01-22 16:47:10,9.599999999999966
M,27.55000000000001,37.05000000000001,1597,32.9,135,0,No Failure,2022-01-22 16:47:35,9.5
M,27.55000000000001,36.950000000000045,1576,36.4,149,0,No Failure,2022-01-22 16:48:00,9.400000000000034
M,27.55000000000001,36.950000000000045,1508,41.2,152,0,No Failure,2022-01-22 16:48:05,9.400000000000034
M,27.650000000000034,36.950000000000045,1496,44.4,155,0,No Failure,2022-01-22 16:48:10,9.300000000000011
M,27.55000000000001,36.950000000000045,1603,38.5,170,0,No Failure,2022-01-22 16:48:45,9.400000000000034
M,27.55000000000001,37.05000000000001,1685,28.9,179,1,No Failure,2022-01-22 16:49:05,9.5
M,27.55000000000001,36.950000000000045,1851,24.7,189,0,No Failure,2022-01-22 16:49:20,9.400000000000034
M,27.55000000000001,37.05000000000001,1412,45.3,205,0,No Failure,2022-01-22 16:49:50,9.5
M,27.75,37.150000000000034,1389,52.8,0,0,No Failure,2022-01-22 16:50:20,9.400000000000034
M,27.75,37.25,1399,54.8,3,0,No Failure,2022-01-22 16:50:25,9.5
M,27.75,37.25,1889,26.0,6,0,No Failure,2022-01-22 16:50:30,9.5
M,27.850000000000023,37.450000000000045,1477,38.1,13,0,No Failure,2022-01-22 16:50:45,9.600000000000023
M,28.05000000000001,37.450000000000045,1556,35.8,36,0,No Failure,2022-01-22 16:51:40,9.400000000000034
M,28.05000000000001,37.450000000000045,1491,41.8,41,0,No Failure,2022-01-22 16:51:50,9.400000000000034
M,28.05000000000001,37.450000000000045,1528,35.1,44,0,No Failure,2022-01-22 16:51:55,9.400000000000034
M,28.05000000000001,37.35000000000002,1630,28.3,51,0,No Failure,2022-01-22 16:52:10,9.300000000000011
M,28.150000000000034,37.450000000000045,1524,38.4,54,0,No Failure,2022-01-22 16:52:15,9.300000000000011
M,28.150000000000034,37.35000000000002,1405,49.4,77,0,No Failure,2022-01-22 16:52:55,9.199999999999989
M,28.150000000000034,37.450000000000045,1398,53.7,82,0,No Failure,2022-01-22 16:53:05,9.300000000000011
M,28.05000000000001,37.35000000000002,1500,45.7,89,0,No Failure,2022-01-22 16:53:20,9.300000000000011
M,28.05000000000001,37.35000000000002,1642,28.8,92,0,No Failure,2022-01-22 16:53:25,9.300000000000011
M,28.150000000000034,37.450000000000045,1509,46.6,95,0,No Failure,2022-01-22 16:53:30,9.300000000000011
M,27.75,37.150000000000034,1452,41.9,106,0,No Failure,2022-01-22 16:53:55,9.400000000000034
M,27.850000000000023,37.150000000000034,1413,40.7,117,0,No Failure,2022-01-22 16:54:20,9.300000000000011
M,27.950000000000045,37.25,1569,31.6,124,0,No Failure,2022-01-22 16:54:35,9.299999999999955
M,28.150000000000034,37.450000000000045,1419,42.5,137,0,No Failure,2022-01-22 16:55:05,9.300000000000011
M,28.150000000000034,37.35000000000002,1320,62.2,142,0,No Failure,2022-01-22 16:55:15,9.199999999999989
M,28.150000000000034,37.35000000000002,1448,42.4,145,0,No Failure,2022-01-22 16:55:20,9.199999999999989
M,28.150000000000034,37.25,1612,33.1,150,0,No Failure,2022-01-22 16:55:30,9.099999999999966
M,28.25,37.25,1875,23.9,155,0,No Failure,2022-01-22 16:55:40,9.0
M,28.25,37.150000000000034,1411,41.6,160,0,No Failure,2022-01-22 16:55:50,8.900000000000034
M,28.150000000000034,37.05000000000001,1490,47.9,163,0,No Failure,2022-01-22 16:55:55,8.899999999999977
M,28.25,37.150000000000034,1467,40.3,166,0,No Failure,2022-01-22 16:56:00,8.900000000000034
M,28.150000000000034,36.950000000000045,1458,44.3,175,0,No Failure,2022-01-22 16:56:20,8.800000000000011
M,28.25,37.25,1362,42.1,182,0,No Failure,2022-01-22 16:56:35,9.0
M,28.150000000000034,37.150000000000034,1391,57.9,204,0,No Failure,2022-01-22 16:57:20,9.0
M,28.350000000000023,37.25,1347,50.1,213,0,No Failure,2022-01-22 16:57:40,8.899999999999977
M,28.350000000000023,37.150000000000034,1539,39.1,216,0,No Failure,2022-01-22 16:57:45,8.800000000000011
M,28.25,37.05000000000001,1528,37.2,228,0,No Failure,2022-01-22 16:58:05,8.800000000000011
M,28.650000000000034,37.55000000000001,1519,39.7,16,0,No Failure,2022-01-22 16:59:10,8.899999999999977
M,28.55000000000001,37.450000000000045,1536,37.2,19,0,No Failure,2022-01-22 16:59:15,8.900000000000034
M,28.350000000000023,37.25,1877,23.8,31,0,No Failure,2022-01-22 16:59:35,8.899999999999977
M,28.350000000000023,37.150000000000034,1578,30.5,34,0,No Failure,2022-01-22 16:59:40,8.800000000000011
M,28.350000000000023,37.25,1655,32.1,37,0,No Failure,2022-01-22 16:59:45,8.899999999999977
M,28.450000000000045,37.25,1367,63.2,45,1,Power Failure,2022-01-22 16:59:55,8.799999999999955
M,28.450000000000045,37.450000000000045,1588,37.0,50,0,No Failure,2022-01-22 17:00:05,9.0
M,28.350000000000023,37.35000000000002,1320,49.9,59,0,No Failure,2022-01-22 17:00:25,9.0
M,28.350000000000023,37.35000000000002,1691,27.6,67,0,No Failure,2022-01-22 17:00:35,9.0
M,28.450000000000045,37.450000000000045,1365,50.0,70,0,No Failure,2022-01-22 17:00:40,9.0
M,28.55000000000001,37.55000000000001,1523,38.2,73,0,No Failure,2022-01-22 17:00:45,9.0
M,28.55000000000001,37.450000000000045,1568,35.2,82,0,No Failure,2022-01-22 17:01:05,8.900000000000034
M,28.55000000000001,37.450000000000045,1473,48.1,87,0,No Failure,2022-01-22 17:01:15,8.900000000000034
M,28.55000000000001,37.35000000000002,1633,31.3,90,0,No Failure,2022-01-22 17:01:20,8.800000000000011
M,28.450000000000045,37.35000000000002,1530,40.2,93,0,No Failure,2022-01-22 17:01:25,8.899999999999977
M,28.450000000000045,37.35000000000002,1550,40.2,96,0,No Failure,2022-01-22 17:01:30,8.899999999999977
M,28.450000000000045,37.25,1541,35.2,105,0,No Failure,2022-01-22 17:01:50,8.799999999999955
M,28.55000000000001,37.35000000000002,1733,26.7,108,0,No Failure,2022-01-22 17:01:55,8.800000000000011
M,28.450000000000045,37.25,1581,35.7,117,0,No Failure,2022-01-22 17:02:15,8.799999999999955
M,28.55000000000001,37.35000000000002,1352,44.0,126,0,No Failure,2022-01-22 17:02:35,8.800000000000011
M,28.450000000000045,37.35000000000002,1492,34.0,144,0,No Failure,2022-01-22 17:03:10,8.899999999999977
M,28.55000000000001,37.55000000000001,1397,51.3,155,0,No Failure,2022-01-22 17:03:35,9.0
M,28.55000000000001,37.450000000000045,1388,51.1,160,0,No Failure,2022-01-22 17:03:45,8.900000000000034
M,28.55000000000001,37.450000000000045,1421,49.8,165,0,No Failure,2022-01-22 17:03:55,8.900000000000034
M,28.650000000000034,37.55000000000001,1258,54.9,168,0,No Failure,2022-01-22 17:04:00,8.899999999999977
M,28.650000000000034,37.55000000000001,1482,39.0,171,0,No Failure,2022-01-22 17:04:05,8.899999999999977
M,28.650000000000034,37.55000000000001,1751,27.9,183,0,No Failure,2022-01-22 17:04:25,8.899999999999977
M,28.650000000000034,37.450000000000045,1546,42.3,186,0,No Failure,2022-01-22 17:04:30,8.800000000000011
M,28.650000000000034,37.55000000000001,1680,28.2,189,0,No Failure,2022-01-22 17:04:35,8.899999999999977
M,28.75,37.55000000000001,1394,48.8,192,0,No Failure,2022-01-22 17:04:40,8.800000000000011
M,28.55000000000001,37.450000000000045,1996,19.8,203,1,Tool Wear Failure,2022-01-22 17:05:05,8.900000000000034
M,28.55000000000001,37.35000000000002,1622,30.5,14,0,No Failure,2022-01-22 17:05:30,8.800000000000011
M,28.55000000000001,37.35000000000002,1470,48.7,21,0,No Failure,2022-01-22 17:05:45,8.800000000000011
M,28.55000000000001,37.35000000000002,1445,46.4,24,0,No Failure,2022-01-22 17:05:50,8.800000000000011
M,28.55000000000001,37.35000000000002,1439,43.8,41,0,No Failure,2022-01-22 17:06:15,8.800000000000011
M,28.650000000000034,37.450000000000045,1404,38.7,44,0,No Failure,2022-01-22 17:06:20,8.800000000000011
M,28.650000000000034,37.35000000000002,1481,44.5,49,0,No Failure,2022-01-22 17:06:30,8.699999999999989
M,28.55000000000001,37.25,1589,35.0,52,0,No Failure,2022-01-22 17:06:35,8.699999999999989
M,28.55000000000001,37.450000000000045,1439,43.0,61,0,No Failure,2022-01-22 17:06:55,8.900000000000034
M,28.55000000000001,37.35000000000002,1838,24.9,66,0,No Failure,2022-01-22 17:07:05,8.800000000000011
M,28.450000000000045,37.25,1312,45.2,73,0,No Failure,2022-01-22 17:07:20,8.799999999999955
M,28.450000000000045,37.25,1452,39.4,78,0,No Failure,2022-01-22 17:07:30,8.799999999999955
M,28.55000000000001,37.35000000000002,1393,43.9,81,0,No Failure,2022-01-22 17:07:35,8.800000000000011
M,28.450000000000045,37.25,1432,44.2,84,0,No Failure,2022-01-22 17:07:40,8.799999999999955
M,28.450000000000045,37.150000000000034,1510,46.0,87,0,No Failure,2022-01-22 17:07:45,8.699999999999989
M,28.450000000000045,37.25,1521,37.2,90,0,No Failure,2022-01-22 17:07:50,8.799999999999955
M,28.350000000000023,37.150000000000034,1881,25.5,98,0,No Failure,2022-01-22 17:08:00,8.800000000000011
