Type,Air temperature C,Process temperature C,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type,dateTime,Temperature difference C
L,27.25,37.05000000000001,1552,37.4,37,0,No Failure,2022-01-22 16:37:05,9.800000000000011
L,27.25,37.150000000000034,1448,48.6,44,0,No Failure,2022-01-22 16:37:15,9.900000000000034
L,27.350000000000023,37.150000000000034,1409,44.7,46,0,No Failure,2022-01-22 16:37:20,9.800000000000011
L,27.25,37.05000000000001,1621,34.5,48,0,No Failure,2022-01-22 16:37:25,9.800000000000011
L,27.25,36.950000000000045,1957,22.1,55,0,No Failure,2022-01-22 16:37:35,9.700000000000045
L,27.25,36.950000000000045,2421,14.2,57,0,No Failure,2022-01-22 16:37:40,9.700000000000045
L,27.150000000000034,36.950000000000045,1634,36.8,62,0,No Failure,2022-01-22 16:37:50,9.800000000000011
L,27.150000000000034,36.85000000000002,1516,38.7,64,0,No Failure,2022-01-22 16:37:55,9.699999999999989
L,27.25,36.950000000000045,1207,66.5,66,0,No Failure,2022-01-22 16:38:00,9.700000000000045
L,27.25,36.950000000000045,1670,35.9,68,0,No Failure,2022-01-22 16:38:05,9.700000000000045
L,27.25,37.05000000000001,1569,40.8,73,0,No Failure,2022-01-22 16:38:15,9.800000000000011
L,27.25,37.05000000000001,1556,35.7,75,0,No Failure,2022-01-22 16:38:20,9.800000000000011
L,27.55000000000001,37.25,1399,39.9,91,0,No Failure,2022-01-22 16:38:45,9.699999999999989
L,27.55000000000001,37.25,1650,29.8,93,0,No Failure,2022-01-22 16:38:50,9.699999999999989
L,27.850000000000023,37.55000000000001,1586,37.8,103,0,No Failure,2022-01-22 16:39:05,9.699999999999989
L,27.850000000000023,37.650000000000034,1372,39.6,105,0,No Failure,2022-01-22 16:39:10,9.800000000000011
L,27.950000000000045,37.650000000000034,1532,39.8,115,0,No Failure,2022-01-22 16:39:25,9.699999999999989
L,27.850000000000023,37.55000000000001,1554,32.0,117,0,No Failure,2022-01-22 16:39:30,9.699999999999989
L,27.75,37.450000000000045,1254,61.3,124,0,No Failure,2022-01-22 16:39:40,9.700000000000045
L,27.75,37.450000000000045,1294,49.7,126,0,No Failure,2022-01-22 16:39:45,9.700000000000045
L,27.650000000000034,37.35000000000002,1739,27.5,128,0,No Failure,2022-01-22 16:39:50,9.699999999999989
L,27.650000000000034,37.35000000000002,1542,40.3,141,0,No Failure,2022-01-22 16:40:10,9.699999999999989
L,27.650000000000034,37.25,1510,42.5,146,0,No Failure,2022-01-22 16:40:20,9.599999999999966
L,27.650000000000034,37.25,1408,45.6,156,0,No Failure,2022-01-22 16:40:35,9.599999999999966
L,27.650000000000034,37.25,1436,51.6,158,0,No Failure,2022-01-22 16:40:40,9.599999999999966
L,27.75,37.450000000000045,1280,59.3,163,0,No Failure,2022-01-22 16:40:50,9.700000000000045
L,27.75,37.35000000000002,2008,20.4,165,0,No Failure,2022-01-22 16:40:55,9.600000000000023
L,27.75,37.35000000000002,1772,23.5,167,0,No Failure,2022-01-22 16:41:00,9.600000000000023
L,27.75,37.35000000000002,1779,26.1,169,0,No Failure,2022-01-22 16:41:05,9.600000000000023
L,27.75,37.35000000000002,1567,35.5,171,0,No Failure,2022-01-22 16:41:10,9.600000000000023
L,27.75,37.35000000000002,1349,51.3,176,0,No Failure,2022-01-22 16:41:20,9.600000000000023
L,27.850000000000023,37.25,1395,44.5,181,0,No Failure,2022-01-22 16:41:30,9.399999999999977
L,27.650000000000034,37.150000000000034,1291,56.4,188,0,No Failure,2022-01-22 16:41:40,9.5
L,27.75,37.150000000000034,1620,31.1,196,0,No Failure,2022-01-22 16:41:55,9.400000000000034
L,27.650000000000034,37.25,2256,15.9,201,0,No Failure,2022-01-22 16:42:05,9.599999999999966
L,27.650000000000034,37.25,1467,46.2,219,0,No Failure,2022-01-22 16:42:30,9.599999999999966
L,27.55000000000001,37.150000000000034,1445,42.6,0,0,No Failure,2022-01-22 16:42:40,9.600000000000023
L,27.650000000000034,37.25,1480,40.9,2,0,No Failure,2022-01-22 16:42:45,9.599999999999966
L,27.55000000000001,37.150000000000034,1546,37.2,4,0,No Failure,2022-01-22 16:42:50,9.600000000000023
L,27.55000000000001,37.150000000000034,1574,35.8,6,0,No Failure,2022-01-22 16:42:55,9.600000000000023
L,27.55000000000001,37.150000000000034,1592,34.2,8,0,No Failure,2022-01-22 16:43:00,9.600000000000023
L,27.650000000000034,37.35000000000002,1495,39.6,10,0,No Failure,2022-01-22 16:43:05,9.699999999999989
L,27.650000000000034,37.450000000000045,1447,43.1,12,0,No Failure,2022-01-22 16:43:10,9.800000000000011
L,27.650000000000034,37.35000000000002,1476,44.4,14,0,No Failure,2022-01-22 16:43:15,9.699999999999989
L,27.650000000000034,37.35000000000002,1641,27.1,16,0,No Failure,2022-01-22 16:43:20,9.699999999999989
L,27.650000000000034,37.35000000000002,1545,32.2,18,0,No Failure,2022-01-22 16:43:25,9.699999999999989
L,27.650000000000034,37.35000000000002,1590,28.5,23,0,No Failure,2022-01-22 16:43:35,9.699999999999989
L,27.650000000000034,37.25,1460,37.4,25,0,No Failure,2022-01-22 16:43:40,9.599999999999966
L,27.650000000000034,37.25,1609,32.5,27,0,No Failure,2022-01-22 16:43:45,9.599999999999966
L,27.650000000000034,37.25,1633,27.5,29,0,No Failure,2022-01-22 16:43:50,9.599999999999966
L,27.75,37.25,1348,52.8,31,0,No Failure,2022-01-22 16:43:55,9.5
L,27.75,37.25,1322,53.9,33,0,No Failure,2022-01-22 16:44:00,9.5
L,27.850000000000023,37.35000000000002,1641,30.1,35,0,No Failure,2022-01-22 16:44:05,9.5
L,27.850000000000023,37.35000000000002,1728,26.0,37,0,No Failure,2022-01-22 16:44:10,9.5
L,27.850000000000023,37.450000000000045,1431,47.7,39,0,No Failure,2022-01-22 16:44:15,9.600000000000023
L,27.950000000000045,37.55000000000001,1641,30.4,41,0,No Failure,2022-01-22 16:44:20,9.599999999999966
L,27.850000000000023,37.35000000000002,1869,22.7,49,0,No Failure,2022-01-22 16:44:35,9.5
L,27.850000000000023,37.450000000000045,1452,46.0,51,0,No Failure,2022-01-22 16:44:40,9.600000000000023
L,27.850000000000023,37.450000000000045,1618,28.7,53,0,No Failure,2022-01-22 16:44:45,9.600000000000023
L,27.850000000000023,37.25,2010,20.0,55,0,No Failure,2022-01-22 16:44:50,9.399999999999977
L,27.75,37.25,1363,60.9,57,0,No Failure,2022-01-22 16:44:55,9.5
L,27.75,37.150000000000034,1473,40.4,59,0,No Failure,2022-01-22 16:45:00,9.400000000000034
L,27.75,37.05000000000001,1333,50.8,61,0,No Failure,2022-01-22 16:45:05,9.300000000000011
L,27.650000000000034,37.05000000000001,1760,25.9,63,0,No Failure,2022-01-22 16:45:10,9.399999999999977
L,27.55000000000001,37.05000000000001,1326,64.8,71,0,No Failure,2022-01-22 16:45:25,9.5
L,27.450000000000045,36.950000000000045,2266,15.3,79,0,No Failure,2022-01-22 16:45:40,9.5
L,27.450000000000045,36.950000000000045,1641,35.8,81,0,No Failure,2022-01-22 16:45:45,9.5
L,27.450000000000045,36.950000000000045,1574,39.2,83,0,No Failure,2022-01-22 16:45:50,9.5
L,27.450000000000045,36.950000000000045,1407,50.6,85,0,No Failure,2022-01-22 16:45:55,9.5
L,27.350000000000023,36.85000000000002,1498,44.6,101,0,No Failure,2022-01-22 16:46:20,9.5
L,27.350000000000023,36.950000000000045,1357,47.3,106,0,No Failure,2022-01-22 16:46:30,9.600000000000023
L,27.350000000000023,37.05000000000001,1690,29.2,108,0,No Failure,2022-01-22 16:46:35,9.699999999999989
L,27.450000000000045,37.05000000000001,1559,39.1,110,0,No Failure,2022-01-22 16:46:40,9.599999999999966
L,27.450000000000045,37.150000000000034,1558,34.8,115,0,No Failure,2022-01-22 16:46:50,9.699999999999989
L,27.55000000000001,37.25,1362,51.9,117,0,No Failure,2022-01-22 16:46:55,9.699999999999989
L,27.650000000000034,37.25,1555,34.8,122,0,No Failure,2022-01-22 16:47:05,9.599999999999966
L,27.55000000000001,37.150000000000034,1434,38.5,127,0,No Failure,2022-01-22 16:47:15,9.600000000000023
L,27.55000000000001,37.150000000000034,1779,25.5,129,0,No Failure,2022-01-22 16:47:20,9.600000000000023
L,27.55000000000001,37.150000000000034,1417,54.6,131,0,No Failure,2022-01-22 16:47:25,9.600000000000023
L,27.450000000000045,37.05000000000001,1425,45.9,133,0,No Failure,2022-01-22 16:47:30,9.599999999999966
L,27.55000000000001,37.05000000000001,1346,57.4,138,0,No Failure,2022-01-22 16:47:40,9.5
L,27.55000000000001,37.05000000000001,1422,40.4,140,0,No Failure,2022-01-22 16:47:45,9.5
L,27.55000000000001,37.05000000000001,1412,45.4,147,0,No Failure,2022-01-22 16:47:55,9.5
L,27.650000000000034,37.05000000000001,1572,35.4,158,0,No Failure,2022-01-22 16:48:15,9.399999999999977
L,27.450000000000045,36.85000000000002,1525,42.8,160,0,No Failure,2022-01-22 16:48:20,9.399999999999977
L,27.450000000000045,36.85000000000002,1378,51.9,162,0,No Failure,2022-01-22 16:48:25,9.399999999999977
L,27.450000000000045,36.950000000000045,1369,51.4,164,0,No Failure,2022-01-22 16:48:30,9.5
L,27.450000000000045,36.950000000000045,1476,45.3,166,0,No Failure,2022-01-22 16:48:35,9.5
L,27.55000000000001,37.05000000000001,1620,30.0,168,0,No Failure,2022-01-22 16:48:40,9.5
L,27.55000000000001,37.05000000000001,1411,46.1,173,0,No Failure,2022-01-22 16:48:50,9.5
L,27.55000000000001,37.05000000000001,1616,31.6,175,0,No Failure,2022-01-22 16:48:55,9.5
L,27.55000000000001,37.05000000000001,1631,35.1,177,0,No Failure,2022-01-22 16:49:00,9.5
L,27.55000000000001,36.950000000000045,1417,50.1,187,0,No Failure,2022-01-22 16:49:15,9.400000000000034
L,27.55000000000001,36.950000000000045,1715,27.8,192,0,No Failure,2022-01-22 16:49:25,9.400000000000034
L,27.55000000000001,37.05000000000001,1478,38.8,199,0,No Failure,2022-01-22 16:49:35,9.5
L,27.55000000000001,37.05000000000001,1781,29.6,201,0,No Failure,2022-01-22 16:49:40,9.5
L,27.650000000000034,37.05000000000001,1439,36.1,203,0,No Failure,2022-01-22 16:49:45,9.399999999999977
L,27.55000000000001,36.950000000000045,1483,41.1,208,0,No Failure,2022-01-22 16:49:55,9.400000000000034
L,27.650000000000034,37.05000000000001,1400,42.6,210,0,No Failure,2022-01-22 16:50:00,9.399999999999977
L,27.650000000000034,37.150000000000034,1299,65.1,212,1,Overstrain Failure,2022-01-22 16:50:05,9.5
L,27.650000000000034,37.05000000000001,1479,44.4,214,0,No Failure,2022-01-22 16:50:10,9.399999999999977
L,27.650000000000034,37.05000000000001,1491,47.5,216,0,No Failure,2022-01-22 16:50:15,9.399999999999977
L,27.850000000000023,37.35000000000002,1925,21.9,9,0,No Failure,2022-01-22 16:50:35,9.5
L,27.850000000000023,37.35000000000002,1675,30.2,11,0,No Failure,2022-01-22 16:50:40,9.5
L,27.850000000000023,37.450000000000045,1364,45.9,16,0,No Failure,2022-01-22 16:50:50,9.600000000000023
L,27.75,37.35000000000002,1451,39.4,18,0,No Failure,2022-01-22 16:50:55,9.600000000000023
L,27.75,37.25,1467,41.2,20,0,No Failure,2022-01-22 16:51:00,9.5
L,27.75,37.25,1858,22.5,22,0,No Failure,2022-01-22 16:51:05,9.5
L,27.950000000000045,37.25,1559,39.7,24,0,No Failure,2022-01-22 16:51:10,9.299999999999955
L,27.950000000000045,37.25,1560,47.7,26,0,No Failure,2022-01-22 16:51:15,9.299999999999955
L,27.950000000000045,37.25,1453,47.6,28,0,No Failure,2022-01-22 16:51:20,9.299999999999955
L,27.950000000000045,37.25,1464,41.7,30,0,No Failure,2022-01-22 16:51:25,9.299999999999955
L,27.850000000000023,37.25,1308,50.2,32,0,No Failure,2022-01-22 16:51:30,9.399999999999977
L,27.950000000000045,37.35000000000002,1353,50.9,34,0,No Failure,2022-01-22 16:51:35,9.399999999999977
L,28.05000000000001,37.35000000000002,2183,17.8,39,0,No Failure,2022-01-22 16:51:45,9.300000000000011
L,28.05000000000001,37.450000000000045,1430,52.7,47,0,No Failure,2022-01-22 16:52:00,9.400000000000034
L,28.05000000000001,37.35000000000002,1495,32.6,49,0,No Failure,2022-01-22 16:52:05,9.300000000000011
L,28.150000000000034,37.450000000000045,1326,52.4,57,0,No Failure,2022-01-22 16:52:20,9.300000000000011
L,28.25,37.450000000000045,1356,45.9,64,0,No Failure,2022-01-22 16:52:30,9.200000000000045
L,28.25,37.55000000000001,1584,32.6,71,0,No Failure,2022-01-22 16:52:40,9.300000000000011
L,28.150000000000034,37.450000000000045,1597,31.8,73,0,No Failure,2022-01-22 16:52:45,9.300000000000011
L,28.25,37.450000000000045,1553,43.9,75,0,No Failure,2022-01-22 16:52:50,9.200000000000045
L,28.05000000000001,37.35000000000002,1539,35.3,80,0,No Failure,2022-01-22 16:53:00,9.300000000000011
L,28.150000000000034,37.450000000000045,1568,39.6,85,0,No Failure,2022-01-22 16:53:10,9.300000000000011
L,28.150000000000034,37.450000000000045,1404,44.6,87,0,No Failure,2022-01-22 16:53:15,9.300000000000011
L,28.05000000000001,37.35000000000002,1343,50.2,98,0,No Failure,2022-01-22 16:53:35,9.300000000000011
L,27.950000000000045,37.35000000000002,1450,40.1,100,0,No Failure,2022-01-22 16:53:40,9.399999999999977
L,27.850000000000023,37.25,1460,43.5,102,0,No Failure,2022-01-22 16:53:45,9.399999999999977
L,27.850000000000023,37.150000000000034,1364,41.2,104,0,No Failure,2022-01-22 16:53:50,9.300000000000011
L,27.75,37.150000000000034,1471,41.8,109,0,No Failure,2022-01-22 16:54:00,9.400000000000034
L,27.75,37.05000000000001,1598,34.6,111,0,No Failure,2022-01-22 16:54:05,9.300000000000011
L,27.650000000000034,36.950000000000045,1772,24.8,113,0,No Failure,2022-01-22 16:54:10,9.300000000000011
L,27.75,37.05000000000001,1761,25.6,115,0,No Failure,2022-01-22 16:54:15,9.300000000000011
L,27.850000000000023,37.150000000000034,1887,22.6,120,0,No Failure,2022-01-22 16:54:25,9.300000000000011
L,27.850000000000023,37.150000000000034,1395,56.5,122,0,No Failure,2022-01-22 16:54:30,9.300000000000011
L,27.950000000000045,37.25,1434,47.3,127,0,No Failure,2022-01-22 16:54:40,9.299999999999955
L,28.05000000000001,37.35000000000002,1417,41.1,129,0,No Failure,2022-01-22 16:54:45,9.300000000000011
L,28.05000000000001,37.35000000000002,1729,28.4,131,0,No Failure,2022-01-22 16:54:50,9.300000000000011
L,28.05000000000001,37.35000000000002,1356,51.1,133,0,No Failure,2022-01-22 16:54:55,9.300000000000011
L,28.05000000000001,37.35000000000002,1436,48.8,135,0,No Failure,2022-01-22 16:55:00,9.300000000000011
L,28.150000000000034,37.450000000000045,1593,38.1,140,0,No Failure,2022-01-22 16:55:10,9.300000000000011
L,28.150000000000034,37.25,1470,33.5,148,0,No Failure,2022-01-22 16:55:25,9.099999999999966
L,28.25,37.25,1412,51.6,153,0,No Failure,2022-01-22 16:55:35,9.0
L,28.150000000000034,37.150000000000034,1612,36.0,158,0,No Failure,2022-01-22 16:55:45,9.0
L,28.150000000000034,37.05000000000001,1807,26.4,169,0,No Failure,2022-01-22 16:56:05,8.899999999999977
L,28.150000000000034,36.950000000000045,1368,46.0,171,0,No Failure,2022-01-22 16:56:10,8.800000000000011
L,28.150000000000034,37.05000000000001,1572,32.0,173,0,No Failure,2022-01-22 16:56:15,8.899999999999977
L,28.150000000000034,36.950000000000045,1699,30.3,178,0,No Failure,2022-01-22 16:56:25,8.800000000000011
L,28.150000000000034,37.150000000000034,1478,39.5,180,0,No Failure,2022-01-22 16:56:30,9.0
L,28.150000000000034,37.25,1705,29.4,190,0,No Failure,2022-01-22 16:56:45,9.099999999999966
L,28.150000000000034,37.150000000000034,1345,53.5,192,0,No Failure,2022-01-22 16:56:50,9.0
L,28.150000000000034,37.05000000000001,1532,40.2,194,0,No Failure,2022-01-22 16:56:55,8.899999999999977
L,28.150000000000034,37.05000000000001,1650,35.2,196,0,No Failure,2022-01-22 16:57:00,8.899999999999977
L,28.150000000000034,37.05000000000001,1398,54.4,198,0,No Failure,2022-01-22 16:57:05,8.899999999999977
L,28.150000000000034,37.05000000000001,1412,44.8,200,0,No Failure,2022-01-22 16:57:10,8.899999999999977
L,28.25,37.150000000000034,1525,39.6,202,0,No Failure,2022-01-22 16:57:15,8.900000000000034
L,28.25,37.150000000000034,1766,28.2,207,0,No Failure,2022-01-22 16:57:25,8.900000000000034
L,28.25,37.150000000000034,1671,35.0,209,0,No Failure,2022-01-22 16:57:30,8.900000000000034
L,28.350000000000023,37.150000000000034,1373,48.8,211,0,No Failure,2022-01-22 16:57:35,8.800000000000011
L,28.350000000000023,37.150000000000034,1470,40.8,219,0,No Failure,2022-01-22 16:57:50,8.800000000000011
L,28.350000000000023,37.150000000000034,1528,37.0,221,0,No Failure,2022-01-22 16:57:55,8.800000000000011
L,28.350000000000023,37.150000000000034,1417,51.5,231,1,Overstrain Failure,2022-01-22 16:58:10,8.800000000000011
L,28.450000000000045,37.25,1549,43.4,233,0,No Failure,2022-01-22 16:58:15,8.799999999999955
L,28.55000000000001,37.35000000000002,1479,43.6,240,0,No Failure,2022-01-22 16:58:25,8.800000000000011
L,28.450000000000045,37.35000000000002,1867,23.0,242,0,No Failure,2022-01-22 16:58:30,8.899999999999977
L,28.450000000000045,37.25,1471,44.1,244,0,No Failure,2022-01-22 16:58:35,8.799999999999955
L,28.650000000000034,37.55000000000001,1997,20.7,5,0,No Failure,2022-01-22 16:58:50,8.899999999999977
L,28.650000000000034,37.55000000000001,1418,46.6,12,0,No Failure,2022-01-22 16:59:00,8.899999999999977
L,28.650000000000034,37.55000000000001,1519,35.8,14,0,No Failure,2022-01-22 16:59:05,8.899999999999977
L,28.650000000000034,37.450000000000045,1680,28.7,22,0,No Failure,2022-01-22 16:59:20,8.800000000000011
L,28.450000000000045,37.35000000000002,1471,49.6,29,0,No Failure,2022-01-22 16:59:30,8.899999999999977
L,28.55000000000001,37.35000000000002,1541,37.2,48,0,No Failure,2022-01-22 17:00:00,8.800000000000011
L,28.450000000000045,37.450000000000045,1684,32.8,53,0,No Failure,2022-01-22 17:00:10,9.0
L,28.450000000000045,37.35000000000002,1437,40.0,55,0,No Failure,2022-01-22 17:00:15,8.899999999999977
L,28.450000000000045,37.450000000000045,1409,42.4,57,0,No Failure,2022-01-22 17:00:20,9.0
L,28.450000000000045,37.55000000000001,1593,32.4,76,0,No Failure,2022-01-22 17:00:50,9.099999999999966
L,28.450000000000045,37.450000000000045,1682,30.7,78,0,No Failure,2022-01-22 17:00:55,9.0
L,28.55000000000001,37.450000000000045,1329,54.3,80,0,No Failure,2022-01-22 17:01:00,8.900000000000034
L,28.55000000000001,37.450000000000045,1733,24.8,85,0,No Failure,2022-01-22 17:01:10,8.900000000000034
L,28.450000000000045,37.25,1410,40.6,99,0,No Failure,2022-01-22 17:01:35,8.799999999999955
L,28.350000000000023,37.150000000000034,1574,33.5,101,0,No Failure,2022-01-22 17:01:40,8.800000000000011
L,28.450000000000045,37.25,1425,40.3,103,0,No Failure,2022-01-22 17:01:45,8.799999999999955
L,28.450000000000045,37.25,2496,13.5,111,0,No Failure,2022-01-22 17:02:00,8.799999999999955
L,28.450000000000045,37.25,1552,36.4,113,0,No Failure,2022-01-22 17:02:05,8.799999999999955
L,28.450000000000045,37.150000000000034,1409,38.7,115,0,No Failure,2022-01-22 17:02:10,8.699999999999989
L,28.55000000000001,37.35000000000002,1251,59.9,120,0,No Failure,2022-01-22 17:02:20,8.800000000000011
L,28.55000000000001,37.450000000000045,1500,44.1,122,0,No Failure,2022-01-22 17:02:25,8.900000000000034
L,28.450000000000045,37.35000000000002,1576,38.8,124,0,No Failure,2022-01-22 17:02:30,8.899999999999977
L,28.55000000000001,37.450000000000045,1661,30.3,129,0,No Failure,2022-01-22 17:02:40,8.900000000000034
L,28.55000000000001,37.450000000000045,1541,34.6,131,0,No Failure,2022-01-22 17:02:45,8.900000000000034
L,28.350000000000023,37.35000000000002,1255,62.1,138,0,No Failure,2022-01-22 17:02:55,9.0
L,28.450000000000045,37.450000000000045,1411,41.6,140,0,No Failure,2022-01-22 17:03:00,9.0
L,28.450000000000045,37.35000000000002,1516,39.0,142,0,No Failure,2022-01-22 17:03:05,8.899999999999977
L,28.450000000000045,37.450000000000045,1726,30.0,147,0,No Failure,2022-01-22 17:03:15,9.0
L,28.55000000000001,37.55000000000001,1598,33.7,149,0,No Failure,2022-01-22 17:03:20,9.0
L,28.650000000000034,37.650000000000034,1657,31.1,151,0,No Failure,2022-01-22 17:03:25,9.0
L,28.650000000000034,37.55000000000001,1481,38.1,153,0,No Failure,2022-01-22 17:03:30,8.899999999999977
L,28.650000000000034,37.55000000000001,1461,44.3,158,0,No Failure,2022-01-22 17:03:40,8.899999999999977
L,28.55000000000001,37.55000000000001,1507,52.4,163,0,No Failure,2022-01-22 17:03:50,9.0
L,28.650000000000034,37.55000000000001,1373,45.4,179,0,No Failure,2022-01-22 17:04:15,8.899999999999977
L,28.75,37.55000000000001,1460,42.1,181,0,No Failure,2022-01-22 17:04:20,8.800000000000011
L,28.55000000000001,37.450000000000045,1810,26.0,195,0,No Failure,2022-01-22 17:04:45,8.900000000000034
L,28.55000000000001,37.35000000000002,1479,34.5,197,0,No Failure,2022-01-22 17:04:50,8.800000000000011
L,28.75,37.55000000000001,1431,41.4,199,0,No Failure,2022-01-22 17:04:55,8.800000000000011
L,28.75,37.55000000000001,2355,14.4,201,0,No Failure,2022-01-22 17:05:00,8.800000000000011
L,28.55000000000001,37.35000000000002,1461,49.9,0,0,No Failure,2022-01-22 17:05:10,8.800000000000011
L,28.55000000000001,37.450000000000045,1505,34.9,7,0,No Failure,2022-01-22 17:05:20,8.900000000000034
L,28.55000000000001,37.35000000000002,1592,29.0,17,0,No Failure,2022-01-22 17:05:35,8.800000000000011
L,28.55000000000001,37.35000000000002,1850,24.5,19,0,No Failure,2022-01-22 17:05:40,8.800000000000011
L,28.55000000000001,37.35000000000002,1685,31.1,27,0,No Failure,2022-01-22 17:05:55,8.800000000000011
L,28.55000000000001,37.35000000000002,1578,35.4,34,0,No Failure,2022-01-22 17:06:05,8.800000000000011
L,28.650000000000034,37.450000000000045,1498,45.8,47,0,No Failure,2022-01-22 17:06:25,8.800000000000011
L,28.55000000000001,37.35000000000002,1467,44.3,55,0,No Failure,2022-01-22 17:06:40,8.800000000000011
L,28.450000000000045,37.25,1654,32.8,57,0,No Failure,2022-01-22 17:06:45,8.799999999999955
L,28.55000000000001,37.35000000000002,1508,39.9,59,0,No Failure,2022-01-22 17:06:50,8.800000000000011
L,28.55000000000001,37.35000000000002,1692,30.3,64,0,No Failure,2022-01-22 17:07:00,8.800000000000011
L,28.450000000000045,37.150000000000034,1601,40.2,69,0,No Failure,2022-01-22 17:07:10,8.699999999999989
L,28.450000000000045,37.25,1369,51.6,71,0,No Failure,2022-01-22 17:07:15,8.799999999999955
L,28.450000000000045,37.25,1468,44.1,76,0,No Failure,2022-01-22 17:07:25,8.799999999999955
L,28.25,37.150000000000034,1413,50.3,101,0,No Failure,2022-01-22 17:08:05,8.900000000000034
L,28.350000000000023,37.35000000000002,1542,38.5,108,0,No Failure,2022-01-22 17:08:15,9.0
L,28.25,37.35000000000002,1447,39.3,110,0,No Failure,2022-01-22 17:08:20,9.100000000000023
L,28.350000000000023,37.35000000000002,1795,27.7,117,0,No Failure,2022-01-22 17:08:30,9.0
L,28.450000000000045,37.450000000000045,1290,57.4,119,0,No Failure,2022-01-22 17:08:35,9.0
L,28.450000000000045,37.55000000000001,1639,30.4,121,0,No Failure,2022-01-22 17:08:40,9.099999999999966
L,28.55000000000001,37.650000000000034,1596,31.5,123,0,No Failure,2022-01-22 17:08:45,9.100000000000023
L,28.450000000000045,37.650000000000034,1455,48.0,125,0,No Failure,2022-01-22 17:08:50,9.199999999999989
L,28.450000000000045,37.650000000000034,1502,42.4,133,0,No Failure,2022-01-22 17:09:05,9.199999999999989
L,28.450000000000045,37.650000000000034,1688,28.6,135,0,No Failure,2022-01-22 17:09:10,9.199999999999989
L,28.350000000000023,37.650000000000034,1461,52.5,146,0,No Failure,2022-01-22 17:09:30,9.300000000000011
L,28.350000000000023,37.650000000000034,1550,37.4,148,0,No Failure,2022-01-22 17:09:35,9.300000000000011
L,28.350000000000023,37.650000000000034,1345,62.7,153,0,No Failure,2022-01-22 17:09:45,9.300000000000011
L,28.350000000000023,37.55000000000001,1616,34.5,155,0,No Failure,2022-01-22 17:09:50,9.199999999999989
L,28.350000000000023,37.55000000000001,1395,61.0,157,0,No Failure,2022-01-22 17:09:55,9.199999999999989
L,28.350000000000023,37.650000000000034,1445,43.9,164,0,No Failure,2022-01-22 17:10:05,9.300000000000011
L,28.350000000000023,37.75,1503,37.4,175,0,No Failure,2022-01-22 17:10:25,9.399999999999977
L,28.25,37.55000000000001,1488,35.7,177,0,No Failure,2022-01-22 17:10:30,9.300000000000011
L,28.25,37.55000000000001,1314,50.2,179,0,No Failure,2022-01-22 17:10:35,9.300000000000011
L,28.150000000000034,37.450000000000045,1537,37.1,187,0,No Failure,2022-01-22 17:10:50,9.300000000000011
L,28.25,37.450000000000045,1432,44.7,192,0,No Failure,2022-01-22 17:11:00,9.200000000000045
L,28.350000000000023,37.450000000000045,1390,48.4,194,0,No Failure,2022-01-22 17:11:05,9.100000000000023
L,28.350000000000023,37.55000000000001,1580,42.8,196,0,No Failure,2022-01-22 17:11:10,9.199999999999989
L,28.350000000000023,37.55000000000001,1589,30.5,198,0,No Failure,2022-01-22 17:11:15,9.199999999999989
L,28.350000000000023,37.650000000000034,1441,48.8,200,0,No Failure,2022-01-22 17:11:20,9.300000000000011
L,28.350000000000023,37.650000000000034,1305,51.7,202,0,No Failure,2022-01-22 17:11:25,9.300000000000011
L,28.350000000000023,37.650000000000034,1379,54.2,207,1,Overstrain Failure,2022-01-22 17:11:35,9.300000000000011
L,28.25,37.450000000000045,1543,38.1,209,0,No Failure,2022-01-22 17:11:40,9.200000000000045
L,28.350000000000023,37.650000000000034,1421,49.6,211,0,No Failure,2022-01-22 17:11:45,9.300000000000011
L,28.350000000000023,37.450000000000045,1760,30.6,213,0,No Failure,2022-01-22 17:11:50,9.100000000000023
L,28.25,37.35000000000002,1711,29.2,215,0,No Failure,2022-01-22 17:11:55,9.100000000000023
L,28.350000000000023,37.450000000000045,1465,41.6,217,0,No Failure,2022-01-22 17:12:00,9.100000000000023
L,28.350000000000023,37.450000000000045,1366,50.2,219,0,No Failure,2022-01-22 17:12:05,9.100000000000023
L,28.350000000000023,37.35000000000002,1777,23.6,0,0,No Failure,2022-01-22 17:12:15,9.0
L,28.350000000000023,37.35000000000002,1379,55.6,2,0,No Failure,2022-01-22 17:12:20,9.0
L,28.25,37.35000000000002,1525,51.3,4,0,No Failure,2022-01-22 17:12:25,9.100000000000023
L,28.25,37.450000000000045,1319,48.1,26,0,No Failure,2022-01-22 17:13:00,9.200000000000045
L,28.350000000000023,37.55000000000001,1887,24.3,28,0,No Failure,2022-01-22 17:13:05,9.199999999999989
L,28.25,37.35000000000002,1349,50.4,30,0,No Failure,2022-01-22 17:13:10,9.100000000000023
L,28.150000000000034,37.35000000000002,1474,38.7,35,0,No Failure,2022-01-22 17:13:20,9.199999999999989
L,28.25,37.35000000000002,1543,38.9,37,0,No Failure,2022-01-22 17:13:25,9.100000000000023
L,28.150000000000034,37.35000000000002,1551,37.9,42,0,No Failure,2022-01-22 17:13:35,9.199999999999989
L,28.05000000000001,37.25,1981,21.4,44,0,No Failure,2022-01-22 17:13:40,9.199999999999989
L,28.05000000000001,37.25,1526,35.3,46,0,No Failure,2022-01-22 17:13:45,9.199999999999989
